order_id,quantity,lodgement_date,estimated_delivery,salesman_number,model_id,contract_id
21672,700,2016-01-07,2016-01-03,11711214,141,2543
21673,520,2012-07-28,2012-07-03,11711214,569,451
21674,200,2007-03-15,2007-03-09,11711214,414,455
21675,90,2006-07-09,2006-07-16,11711214,400,372
21676,600,2004-05-29,2004-06-23,11711214,448,378
21677,100,2015-11-04,2015-11-22,11711214,75,3701
21678,330,2010-05-20,2010-04-22,11711214,147,379
21679,180,2003-04-07,2003-04-24,11711214,310,380
21680,10,2016-08-22,2016-09-01,11711214,291,381
21681,230,2019-09-26,2019-10-22,11711214,66,994
21682,990,2017-05-23,2017-05-16,11711214,557,2232
21683,960,2009-08-20,2009-08-07,11711214,559,274
21684,410,2008-01-05,2007-12-13,11711214,858,1044
21685,780,2018-05-07,2018-04-28,11711214,862,998
21686,900,2018-06-14,2018-07-06,11711214,871,2233
21687,400,2019-04-04,2019-04-07,11711214,514,4100
21688,530,2016-06-14,2016-06-20,11711214,162,461
21689,570,2015-04-01,2015-03-25,11711214,932,590
21690,620,2003-07-24,2003-09-15,11711214,171,2234
21691,170,2018-03-10,2018-03-22,11711214,537,591
21692,990,2000-08-07,2000-07-04,11711214,924,3481
21693,250,2016-04-27,2016-04-24,11711214,568,280
21694,870,2001-05-29,2001-05-27,11711214,526,282
21695,300,2001-07-05,2001-07-17,11711214,711,3014
21696,620,2008-11-26,2008-11-01,11711214,743,2552
21697,840,2002-02-20,2002-01-28,11711214,143,4407
21698,80,2008-07-12,2008-05-27,11711214,421,3702
21699,570,2014-08-23,2014-07-17,11711214,431,1991
21700,960,2010-01-11,2009-11-20,11711214,592,2304
21701,530,2015-02-24,2015-03-11,11711214,658,390
21702,750,2002-10-20,2002-09-13,11711214,912,397
21703,340,2008-12-05,2008-10-24,11711214,885,3485
21704,650,2015-07-07,2015-07-24,11711214,732,772
21705,120,2007-09-05,2007-10-04,11711214,212,2307
21706,630,2015-07-13,2015-07-13,11711214,558,478
21707,350,2002-11-27,2002-12-03,11711214,319,1048
21708,430,2009-02-05,2009-03-02,11711214,379,2343
21709,770,2013-07-25,2013-08-25,11711214,834,1004
21710,470,2021-07-25,2021-07-28,11711214,503,3388
21711,280,2009-06-05,2009-05-01,11711214,961,4190
21712,640,2017-01-11,2017-01-24,11711214,689,303
21713,260,2000-09-06,2000-09-08,11711214,556,403
21714,1000,2000-10-22,2000-10-25,11711214,206,403
21715,670,2017-04-23,2017-04-25,11711214,115,489
21716,50,2008-04-04,2008-04-16,11711214,906,2678
21717,110,2001-01-08,2000-12-06,11711214,901,2807
21718,810,2003-05-09,2003-05-10,11711214,389,406
21719,220,2001-01-08,2001-01-06,11711214,96,407
21720,10,2005-07-19,2005-07-30,11711214,210,2345
21721,910,2021-07-30,2021-09-09,11711214,553,2986
21722,100,2021-08-17,2021-08-29,11711214,61,2986
21723,180,2012-07-27,2012-07-06,11711214,373,3173
21724,760,2008-02-23,2008-02-19,11711214,882,842
21725,20,2020-12-08,2020-10-17,11711214,568,4408
21726,750,2005-09-22,2005-10-25,11711214,797,843
21727,510,2002-09-21,2002-10-13,11711214,318,3744
21728,40,2003-07-29,2003-09-18,11711214,832,411
21729,770,2002-03-24,2002-04-08,11711214,547,2315
21730,50,2007-09-16,2007-10-04,11711214,908,1057
21731,640,2018-11-18,2018-10-29,11711214,317,502
21732,380,2013-09-24,2013-09-30,11711214,277,2809
21733,870,2010-10-11,2010-10-18,11711214,620,849
21734,590,2011-03-25,2011-04-04,11711214,794,2317
21735,170,2002-08-15,2002-08-13,11711214,460,3541
21736,390,2002-02-13,2002-03-14,11711214,803,425
21737,630,2000-03-01,2000-02-02,11711214,860,2007
21738,140,2000-02-18,2000-03-04,11711214,903,2007
21739,280,2000-01-30,2000-01-27,11711214,736,2007
21740,780,2000-12-28,2000-12-14,11711214,300,3393
21741,540,2011-03-21,2011-02-27,11711214,179,330
21742,640,2006-11-17,2006-11-25,11711214,719,3264
21743,700,2021-02-01,2021-01-09,11711214,671,3265
21744,730,2012-12-25,2012-12-18,11711214,632,856
21745,180,2008-12-04,2009-01-24,11711214,863,1072
21746,540,2003-08-24,2003-09-04,11711214,750,2265
21747,620,2015-12-28,2016-01-08,11711214,886,617
21748,170,2015-12-09,2015-12-28,11711214,472,617
21749,700,2012-08-24,2012-08-08,11711214,900,342
21750,670,2011-03-05,2011-03-12,11711214,514,3410
21751,360,2016-06-30,2016-06-13,11711214,627,621
21752,440,2001-02-02,2001-02-14,11711214,230,347
21753,750,2003-10-21,2003-09-23,11711214,264,3958
21754,350,2011-12-26,2012-02-22,11711214,327,2268
21755,80,2015-06-06,2015-06-04,11711214,916,351
21756,50,2007-02-01,2007-02-24,11711214,603,625
21757,550,2015-01-06,2015-01-04,11711214,473,353
21758,170,2011-08-16,2011-07-10,11711209,957,1477
21759,820,2008-03-18,2008-02-27,11711209,877,1793
21760,660,2016-08-13,2016-08-03,11711209,779,1809
21761,320,2018-10-06,2018-09-30,11711209,831,1801
21762,960,2015-01-15,2015-02-16,11711209,364,573
21763,610,2011-06-16,2011-07-21,11711209,461,2660
21764,840,2012-05-09,2012-06-07,11711209,586,1490
21765,50,2009-12-31,2010-01-31,11711209,71,4409
21766,130,2016-07-21,2016-07-05,11711209,55,174
21767,450,2015-03-09,2015-03-09,11711209,576,3003
21768,150,2004-04-16,2004-04-01,11711207,574,4277
21769,70,2020-08-20,2020-07-26,11711207,593,2999
21770,500,2009-03-16,2009-01-31,11711207,3,1494
21771,80,2019-03-23,2019-04-21,11711207,436,628
21772,340,2011-09-13,2011-08-18,11711207,745,2573
21773,710,2011-12-10,2011-11-15,11711207,326,3000
21774,890,2006-03-20,2006-03-28,11711207,246,567
21775,670,2020-06-17,2020-06-13,11711207,363,1495
21776,330,2021-02-05,2021-02-12,11711207,437,3873
21777,790,2008-10-09,2008-11-04,11711207,467,570
21778,180,2003-11-21,2003-11-16,11711207,849,4410
21779,720,2016-01-19,2016-02-19,11711207,814,244
21780,630,2018-01-20,2018-01-12,11711207,648,1484
21781,230,2020-07-11,2020-07-14,11711207,373,171
21782,940,2001-04-07,2001-03-20,11711207,927,2282
21783,380,2009-03-07,2009-02-16,11711129,389,1494
21784,270,2007-07-31,2007-08-31,11711129,958,239
21785,550,2001-06-02,2001-04-07,11711129,214,630
21786,420,2017-07-05,2017-07-22,11711129,953,3001
21787,780,2020-05-18,2020-05-24,11711129,540,171
21788,480,2017-12-13,2017-11-11,11711129,367,172
21789,30,2001-05-24,2001-04-14,11711129,617,1804
21790,690,2017-10-16,2017-11-28,11711129,455,3002
21791,500,2001-04-16,2001-03-31,11711129,265,2282
21792,580,2001-02-14,2001-02-22,11711129,746,4411
21793,220,2009-05-07,2009-03-31,11711129,156,635
21794,10,2019-11-04,2019-10-08,11711129,844,2874
21795,160,2011-06-01,2011-05-14,11711129,365,2657
21796,610,2016-07-04,2016-06-01,11711122,169,810
21797,240,2018-10-14,2018-09-15,11711115,311,1776
21798,530,2010-11-08,2010-12-16,11711115,719,4354
21799,300,2002-12-21,2002-12-24,11711115,214,4324
21800,380,2013-04-25,2013-03-22,11711115,554,806
21801,550,2016-09-10,2016-08-24,11711115,830,356
21802,70,2008-03-02,2008-04-04,11711115,663,3139
21803,100,2017-11-02,2017-09-19,11711115,367,3073
21804,340,2010-11-21,2010-12-08,11711115,264,4207
21805,260,2010-02-02,2010-01-18,11711115,447,3959
21806,440,2018-12-03,2019-01-14,11711021,661,3870
21807,70,2007-12-04,2007-12-08,11711021,697,871
21808,740,2010-06-24,2010-05-12,11711021,285,3097
21809,510,2005-11-11,2005-11-14,11711021,817,1678
21810,250,2005-10-03,2005-09-08,11711021,518,2182
21811,560,2010-11-02,2010-12-02,11711021,635,182
21812,570,2010-11-01,2010-11-30,11711021,98,182
21813,330,2018-11-04,2018-09-24,11711021,152,4412
21814,740,2015-06-07,2015-06-01,11711021,49,3767
21815,20,2001-01-21,2000-12-29,11711021,119,188
21816,790,2001-01-26,2000-12-25,11711021,361,188
21817,360,2002-05-19,2002-05-31,11711021,382,876
21818,100,2016-02-25,2016-01-19,11711021,153,4394
21819,340,2017-04-07,2017-05-09,11711021,673,3151
21820,380,2000-11-22,2000-11-24,11711021,251,193
21821,360,2017-01-24,2017-02-24,11711021,815,3212
21822,480,2010-09-29,2010-08-13,11711021,953,1410
21823,10,2012-01-29,2012-02-13,11711021,224,3713
21824,820,2012-01-26,2012-01-20,11711021,340,3713
21825,60,2014-05-01,2014-03-23,11711021,220,194
21826,950,2021-12-02,2021-10-17,11711021,141,946
21827,200,2011-09-17,2011-08-28,11711021,272,1301
21828,60,2011-02-13,2011-01-21,11711021,662,881
21829,330,2015-09-11,2015-07-25,11711021,543,1346
21830,610,2011-07-29,2011-09-09,11711021,783,952
21831,930,2019-12-07,2019-12-10,11711021,208,1711
21832,1000,2019-12-25,2019-12-14,11711021,934,1711
21833,860,2018-09-29,2018-09-08,11711021,149,202
21834,670,2019-09-28,2019-09-19,11711021,823,1353
21835,340,2016-12-23,2017-01-06,11711021,219,956
21836,810,2018-02-18,2018-01-27,11711021,667,887
21837,800,2009-11-28,2009-11-17,11711021,491,1742
21838,130,2012-11-20,2012-11-22,11711021,112,2044
21839,500,2020-05-07,2020-03-24,11711021,587,1357
21840,980,2006-12-17,2006-11-19,11711021,310,891
21841,380,2014-04-03,2014-04-03,11711021,501,2187
21842,10,2017-03-05,2017-01-23,11711021,790,4112
21843,960,2009-03-07,2009-03-29,11711021,522,3116
21844,440,2021-02-10,2021-02-15,11711021,399,1688
21845,830,2007-10-26,2007-11-01,11711021,493,1159
21846,510,2017-09-14,2017-10-26,11711021,895,964
21847,880,2004-02-15,2004-03-16,11711021,641,1323
21848,970,2004-05-07,2004-04-13,11711021,729,965
21849,160,2007-02-07,2007-01-11,11711021,619,217
21850,250,2018-09-04,2018-10-07,11711021,891,218
21851,620,2018-10-09,2018-10-10,11711021,666,218
21852,960,2018-09-20,2018-09-18,11711021,56,218
21853,690,2017-10-08,2017-10-17,11711021,321,1365
21854,720,2017-12-13,2017-12-28,11711021,420,219
21855,900,2011-09-29,2011-09-03,11711021,731,222
21856,210,2002-06-27,2002-05-06,11711021,609,2049
21857,400,2020-07-21,2020-07-28,11711021,679,3698
21858,920,2020-06-10,2020-06-17,11711021,841,1367
21859,550,2001-08-24,2001-09-04,11711021,926,2966
21860,140,2014-11-27,2014-11-12,11711021,753,2967
21861,210,2020-01-17,2019-12-22,11711021,364,1166
21862,760,2021-10-30,2021-09-27,11711021,642,3677
21863,170,2000-11-09,2000-11-10,11711021,576,231
21864,210,2010-08-02,2010-07-26,11711021,628,2968
21865,30,2010-07-10,2010-08-09,11711021,706,2968
21866,740,2007-09-20,2007-09-07,11711021,357,232
21867,190,2020-05-24,2020-06-17,11711021,138,919
21868,230,2021-01-27,2021-02-22,11710914,670,638
21869,550,2001-05-10,2001-04-11,11710914,140,2054
21870,800,2009-07-06,2009-05-19,11710914,601,2484
21871,600,2009-06-19,2009-07-11,11710914,128,2484
21872,680,2020-01-31,2020-01-01,11710914,939,4413
21873,900,2019-06-01,2019-05-18,11710914,510,641
21874,530,2011-08-18,2011-08-20,11710914,534,2691
21875,760,2002-10-08,2002-11-13,11710914,56,32
21876,230,2016-05-20,2016-05-11,11710914,743,1185
21877,460,2006-02-24,2006-03-05,11710914,57,3810
21878,490,2017-04-16,2017-05-17,11710914,947,647
21879,540,2018-10-29,2018-11-28,11710914,352,2449
21880,440,2000-03-31,2000-03-07,11710914,913,2061
21881,340,2009-05-01,2009-05-16,11710914,22,1580
21882,650,2014-03-22,2014-04-27,11710914,709,1192
21883,430,2011-11-04,2011-12-02,11710914,167,1581
21884,470,2008-07-09,2008-06-28,11710914,836,2391
21885,460,2003-07-31,2003-07-17,11710914,581,1195
21886,690,2022-03-03,2022-02-02,11710914,311,3521
21887,400,2020-06-07,2020-05-29,11710914,600,654
21888,820,2002-05-21,2002-07-02,11710914,665,1198
21889,10,2021-08-13,2021-09-11,11710914,656,1590
21890,700,2001-10-20,2001-11-05,11710914,536,47
21891,350,2018-10-21,2018-10-08,11710914,861,48
21892,820,2002-02-07,2002-01-24,11710914,294,656
21893,390,2004-05-18,2004-04-30,11710914,75,51
21894,920,2004-04-09,2004-04-27,11710914,56,51
21895,870,2011-10-17,2011-11-06,11710914,231,2126
21896,290,2008-01-07,2008-01-26,11710914,951,2494
21897,740,2008-01-12,2007-12-30,11710914,627,2697
21898,670,2001-07-15,2001-07-18,11710914,286,1598
21899,110,2006-04-03,2006-04-15,11710914,279,1922
21900,790,2006-12-30,2006-12-22,11710914,904,4316
21901,440,2009-08-06,2009-06-16,11710914,440,1833
21902,410,2006-04-15,2006-03-24,11710914,233,1834
21903,240,2018-09-28,2018-11-19,11710914,941,2891
21904,300,2017-07-07,2017-05-20,11710914,853,58
21905,500,2002-07-18,2002-07-03,11710914,601,59
21906,610,2002-05-27,2002-06-06,11710914,81,4414
21907,550,2020-08-23,2020-07-21,11710914,140,2497
21908,30,2000-05-02,2000-04-25,11710914,605,61
21909,450,2019-07-02,2019-07-03,11710914,238,664
21910,690,2003-08-09,2003-08-03,11710914,109,2893
21911,580,2009-08-13,2009-07-05,11710914,170,1603
21912,770,2007-01-22,2007-01-25,11710914,745,2072
21913,430,2015-05-29,2015-05-23,11710914,194,1844
21914,360,2009-05-02,2009-05-14,11710914,91,3034
21915,30,2001-07-03,2001-06-12,11710914,451,1604
21916,770,2021-05-01,2021-03-30,11710914,347,4415
21917,220,2010-02-28,2010-02-27,11710914,505,3811
21918,740,2013-10-24,2013-12-10,11710914,76,671
21919,680,2003-02-15,2003-02-02,11710914,616,1610
21920,790,2005-10-13,2005-11-19,11710914,325,1226
21921,20,2017-11-03,2017-09-13,11710914,202,2408
21922,590,2005-10-19,2005-10-10,11710914,391,77
21923,860,2006-10-13,2006-09-21,11710914,918,2079
21924,390,2016-07-31,2016-07-21,11710914,246,1934
21925,480,2016-06-29,2016-06-09,11710914,606,2410
21926,590,2004-12-15,2005-01-17,11710914,111,2140
21927,480,2005-08-25,2005-07-27,11710914,725,1230
21928,450,2009-07-13,2009-08-13,11710914,882,1612
21929,820,2012-08-31,2012-10-04,11710914,193,3365
21930,260,2018-04-24,2018-04-19,11710914,668,2508
21931,220,2012-10-01,2012-10-24,11710914,411,4416
21932,350,2007-04-28,2007-05-15,11710914,86,2739
21933,590,2013-02-10,2013-01-20,11710914,169,3039
21934,480,2020-07-03,2020-07-17,11710914,822,1852
21935,260,2014-04-20,2014-05-19,11710914,726,2629
21936,480,2007-03-27,2007-04-27,11710914,549,2708
21937,80,2009-12-30,2009-12-05,11710914,919,3200
21938,100,2016-08-29,2016-08-23,11710914,347,3423
21939,530,2012-04-10,2012-04-02,11710914,255,3462
21940,940,2001-06-02,2001-05-28,11710914,949,1240
21941,650,2015-04-23,2015-03-18,11710914,685,1619
21942,120,2015-03-24,2015-03-24,11710914,650,1619
21943,410,2011-11-29,2012-01-03,11710914,900,3616
21944,360,2008-12-04,2008-12-12,11710914,135,1241
21945,770,2014-11-09,2014-11-29,11710914,845,1620
21946,770,2005-08-02,2005-09-07,11710914,942,691
21947,650,2005-08-04,2005-07-29,11710914,518,691
21948,230,2019-11-03,2019-11-05,11710914,503,2417
21949,620,2019-10-30,2019-10-31,11710914,522,2144
21950,510,2014-06-22,2014-06-16,11710914,880,96
21951,380,2013-09-12,2013-08-12,11710914,430,696
21952,160,2013-08-23,2013-08-20,11710914,627,696
21953,360,2022-02-04,2022-03-07,11710914,314,4417
21954,230,2021-01-26,2021-01-06,11710914,643,697
21955,30,2015-05-29,2015-06-09,11710914,887,3369
21956,810,2015-05-28,2015-05-02,11710914,942,1247
21957,950,2002-10-28,2002-11-01,11710914,562,3464
21958,90,2004-05-21,2004-05-28,11710914,628,99
21959,160,2017-11-08,2017-11-06,11710914,626,2147
21960,830,2016-11-17,2016-10-20,11710914,139,1251
21961,80,2012-01-11,2012-01-09,11710914,790,705
21962,260,2012-02-02,2012-03-01,11710914,329,705
21963,160,2021-02-13,2021-02-18,11710914,920,2513
21964,90,2002-10-30,2002-12-08,11710914,366,3316
21965,250,2003-03-10,2003-02-20,11710914,683,2748
21966,280,2001-09-06,2001-10-14,11710914,138,3047
21967,670,2000-05-30,2000-06-18,11710914,363,109
21968,290,2015-09-04,2015-10-07,11710914,790,2153
21969,850,2007-10-22,2007-12-04,11710914,899,2518
21970,200,2004-03-01,2004-03-07,11710914,806,115
21971,210,2005-07-29,2005-07-08,11710914,719,1260
21972,880,2005-08-06,2005-07-25,11710914,688,1260
21973,580,2014-03-15,2014-03-15,11710914,863,1871
21974,600,2011-07-06,2011-09-02,11710914,527,2090
21975,620,2014-06-02,2014-05-07,11710914,52,2520
21976,180,2008-07-06,2008-06-14,11710914,621,2521
21977,140,2002-05-18,2002-06-13,11710914,375,1873
21978,460,2013-08-12,2013-08-05,11710914,394,722
21979,420,2020-06-06,2020-07-25,11710914,407,2469
21980,990,2012-04-07,2012-03-01,11710914,71,2091
21981,930,2011-12-07,2011-11-22,11710914,914,2430
21982,320,2013-12-15,2013-12-19,11710914,508,1875
21983,750,2006-05-10,2006-05-11,11710914,813,3946
21984,460,2008-12-07,2008-11-09,11710914,902,4182
21985,610,2005-08-15,2005-09-01,11710914,77,1272
21986,700,2012-03-30,2012-05-21,11710914,257,1644
21987,610,2005-04-07,2005-02-12,11710914,916,1646
21988,710,2005-03-15,2005-02-22,11710914,154,1646
21989,390,2005-03-30,2005-04-03,11710914,452,1646
21990,690,2010-01-20,2010-03-05,11710914,60,1647
21991,320,2012-03-01,2012-02-15,11710914,870,3242
21992,780,2006-09-01,2006-09-16,11710914,743,129
21993,80,2014-06-30,2014-05-23,11710914,287,1879
21994,500,2018-02-26,2018-03-15,11710914,478,1958
21995,920,2008-07-10,2008-07-25,11710914,745,1880
21996,550,2016-07-11,2016-06-02,11710914,24,3666
21997,770,2006-07-17,2006-06-17,11710914,930,131
21998,30,2005-05-13,2005-06-07,11710914,668,1961
21999,670,2005-05-24,2005-05-28,11710914,923,1961
22000,40,2010-04-25,2010-04-08,11710914,415,1962
22001,810,2012-03-09,2012-01-22,11710914,865,733
22002,900,2021-04-03,2021-03-20,11710914,741,1651
22003,540,2016-04-01,2016-04-01,11710914,100,3243
22004,440,2005-09-20,2005-08-23,11710914,336,4418
22005,930,2003-03-06,2003-03-28,11710914,238,3431
22006,220,2001-10-10,2001-09-13,11710914,901,141
22007,730,2003-08-21,2003-09-09,11710914,636,2098
22008,630,2018-04-01,2018-04-04,11710914,221,1278
22009,920,2018-04-01,2018-05-11,11710914,94,1278
22010,390,2006-02-17,2006-01-23,11710914,638,738
22011,50,2020-08-09,2020-09-19,11710914,961,4419
22012,120,2010-05-20,2010-06-12,11710914,810,142
22013,820,2019-08-29,2019-08-20,11710914,468,3997
22014,750,2006-01-20,2006-02-15,11710914,165,144
22015,40,2018-03-27,2018-04-15,11710914,203,2646
22016,20,2013-11-17,2013-12-14,11710914,960,1660
22017,930,2019-10-06,2019-09-23,11710914,400,146
22018,950,2019-09-20,2019-09-07,11710914,525,146
22019,600,2013-11-26,2013-11-29,11710914,94,742
22020,730,2001-09-30,2001-09-05,11710914,83,2102
22021,410,2006-08-15,2006-09-19,11710914,89,3246
22022,790,2007-11-25,2007-11-21,11710914,260,2168
22023,540,2011-06-29,2011-05-26,11710914,205,1665
22024,610,2013-08-12,2013-07-19,11710914,483,1887
22025,340,2004-02-06,2004-02-23,11710914,785,2170
22026,290,2011-11-21,2011-10-29,11710914,512,1974
22027,510,2006-09-19,2006-10-18,11710914,761,3380
22028,130,2016-10-29,2016-12-16,11710914,522,746
22029,180,2005-10-28,2005-12-01,11710914,946,4057
22030,740,2009-08-04,2009-09-28,11710914,91,747
22031,450,2002-05-24,2002-05-17,11710914,217,158
22032,20,2003-10-02,2003-09-14,11710914,58,1894
22033,750,2021-04-17,2021-05-17,11710914,409,2109
22034,360,2002-10-04,2002-09-20,11710914,645,160
22035,350,2008-11-20,2008-11-06,11710914,638,161
22036,410,2017-05-23,2017-05-30,11710914,12,1675
22037,730,2013-06-02,2013-05-29,11710914,825,1676
22038,110,2010-06-02,2010-06-14,11710903,612,627
22039,450,2021-08-03,2021-06-17,11710903,290,2279
22040,540,2010-09-08,2010-08-02,11710903,338,1176
22041,120,2004-02-26,2004-02-21,11710903,853,1807
22042,260,2001-11-15,2001-11-01,11710903,358,1798
22043,170,2019-04-06,2019-03-25,11710903,374,571
22044,170,2018-01-05,2018-01-30,11710903,375,1484
22045,400,2021-03-16,2021-03-29,11710903,902,2280
22046,330,2008-04-05,2008-03-11,11710900,570,2177
22047,780,2016-11-14,2016-11-22,11710900,754,558
22048,390,2022-02-15,2022-03-02,11710900,480,549
22049,70,2018-12-14,2018-12-30,11710900,693,807
22050,240,2008-04-20,2008-03-30,11710900,770,3139
22051,670,2018-06-22,2018-07-01,11710900,637,555
22052,990,2010-12-25,2010-12-02,11710900,575,4207
22053,310,2010-01-23,2010-01-20,11710900,212,3959
22054,430,2006-04-17,2006-05-29,11710900,322,2211
22055,980,2017-11-15,2017-11-18,11710828,670,1027
22056,70,2014-12-06,2014-10-16,11710828,114,442
22057,970,2018-05-13,2018-06-07,11710828,255,1523
22058,200,2010-01-29,2010-01-07,11710828,763,3341
22059,180,2014-07-24,2014-07-23,11710828,790,365
22060,730,2006-06-06,2006-06-17,11710828,915,2854
22061,950,2012-01-01,2011-11-21,11710828,298,3162
22062,190,2011-11-27,2011-11-25,11710828,628,3162
22063,540,2017-01-20,2017-01-09,11710828,853,3163
22064,430,2014-06-30,2014-07-31,11710828,25,452
22065,760,2006-08-29,2006-08-17,11710828,259,372
22066,340,2010-09-24,2010-09-12,11710828,794,2591
22067,540,2011-02-03,2011-02-20,11710828,481,265
22068,600,2018-05-22,2018-04-24,11710828,471,4420
22069,800,2003-03-09,2003-03-27,11710828,90,3700
22070,240,2006-11-29,2006-11-30,11710828,859,1985
22071,40,2010-08-04,2010-08-11,11710828,74,3164
22072,200,2002-08-29,2002-08-20,11710828,683,271
22073,200,2002-09-17,2002-08-12,11710828,913,271
22074,520,2015-09-27,2015-08-17,11710828,95,3011
22075,60,2009-07-05,2009-07-06,11710828,856,2593
22076,970,2008-05-17,2008-04-15,11710828,560,2298
22077,370,2017-06-26,2017-07-13,11710828,766,2232
22078,20,2009-08-22,2009-08-02,11710828,681,274
22079,900,2008-01-09,2008-01-21,11710828,277,1044
22080,990,2021-11-13,2021-11-04,11710828,810,3982
22081,660,2002-02-14,2002-02-27,11710828,718,2338
22082,620,2019-03-05,2019-03-06,11710828,942,4100
22083,280,2019-09-22,2019-10-11,11710828,383,1536
22084,770,2003-11-24,2004-01-15,11710828,577,4223
22085,150,2012-01-24,2012-01-01,11710828,668,2303
22086,630,2020-08-31,2020-09-23,11710828,199,284
22087,220,2019-04-22,2019-03-03,11710828,246,2673
22088,460,2016-06-09,2016-05-29,11710828,121,826
22089,280,2016-05-24,2016-07-03,11710828,751,468
22090,100,2016-05-16,2016-06-29,11710828,721,468
22091,120,2016-05-31,2016-05-17,11710828,543,3983
22092,380,2002-07-26,2002-07-28,11710828,763,3783
22093,580,2005-04-05,2005-03-14,11710828,818,288
22094,210,2003-02-05,2003-02-27,11710828,839,472
22095,490,2002-09-28,2002-10-07,11710828,401,397
22096,980,2000-06-24,2000-06-14,11710828,837,399
22097,480,2002-05-12,2002-07-02,11710828,787,3756
22098,120,2013-09-19,2013-11-06,11710828,65,293
22099,420,2012-03-07,2012-02-03,11710828,579,294
22100,560,2009-04-15,2009-02-26,11710828,684,295
22101,40,2021-02-25,2021-02-03,11710828,536,2554
22102,800,2015-07-27,2015-08-26,11710828,260,774
22103,930,2018-01-31,2018-02-18,11710828,395,3257
22104,800,2010-01-28,2010-02-27,11710828,360,2311
22105,380,2013-03-04,2013-03-02,11710828,211,2781
22106,960,2010-07-16,2010-07-15,11710828,182,3172
22107,470,2001-08-28,2001-09-05,11710828,438,2863
22108,990,2012-07-28,2012-07-12,11710828,85,3984
22109,20,2012-04-09,2012-05-27,11710828,804,4005
22110,560,2004-03-15,2004-04-30,11710828,77,2248
22111,740,2003-06-29,2003-06-25,11710828,178,406
22112,460,2000-12-11,2001-01-15,11710828,185,407
22113,560,2009-05-01,2009-05-02,11710828,871,3018
22114,970,2004-07-02,2004-06-29,11710828,751,4128
22115,810,2013-08-27,2013-08-05,11710828,939,3390
22116,690,2021-03-06,2021-02-22,11710828,875,1547
22117,50,2002-06-01,2002-05-30,11710828,282,2681
22118,840,2018-07-28,2018-07-09,11710828,370,2601
22119,90,2007-06-15,2007-06-21,11710828,450,4282
22120,350,2007-05-31,2007-06-10,11710828,488,4282
22121,830,2000-03-10,2000-03-21,11710828,580,1058
22122,190,2009-11-29,2009-12-19,11710828,531,317
22123,70,2011-05-29,2011-06-03,11710828,551,4421
22124,940,2000-08-31,2000-08-28,11710828,29,2005
22125,860,2018-08-31,2018-10-05,11710828,879,852
22126,390,2010-10-26,2010-09-30,11710828,318,853
22127,360,2000-02-09,2000-02-23,11710828,748,2007
22128,70,2007-11-03,2007-11-22,11710828,346,328
22129,560,2007-11-16,2007-11-15,11710828,502,328
22130,930,2004-05-01,2004-04-03,11710828,892,508
22131,440,2005-07-18,2005-07-24,11710828,433,2688
22132,450,2001-01-26,2001-01-18,11710828,189,1021
22133,200,2021-05-13,2021-05-16,11710828,662,4227
22134,560,2005-07-10,2005-07-21,11710828,515,2793
22135,650,2003-11-07,2003-11-21,11710828,150,1024
22136,560,2002-12-19,2003-01-14,11710828,252,2570
22137,980,2014-03-14,2014-02-11,11710828,506,2012
22138,750,2004-04-24,2004-05-05,11710828,853,619
22139,730,2011-06-19,2011-06-25,11710828,605,3268
22140,460,2015-10-29,2015-12-01,11710828,310,2356
22141,720,2012-12-06,2012-11-15,11710828,44,2614
22142,320,2012-12-21,2013-01-05,11710828,778,2614
22143,720,2016-11-06,2016-11-24,11710828,832,3967
22144,420,2019-08-20,2019-07-22,11710828,315,4422
22145,580,2007-07-11,2007-05-27,11710828,216,2267
22146,430,2003-09-12,2003-09-24,11710828,296,3958
22147,630,2014-10-18,2014-10-21,11710828,779,1026
22148,770,2021-05-29,2021-04-22,11710828,339,352
22149,580,2011-11-01,2011-09-14,11710825,495,1113
22150,130,2011-09-15,2011-10-28,11710825,611,1113
22151,610,2011-10-13,2011-10-05,11710825,17,1113
22152,420,2020-12-18,2020-11-18,11710825,701,2535
22153,360,2008-07-07,2008-08-17,11710825,462,2919
22154,690,2022-02-19,2022-03-23,11710825,654,2927
22155,10,2017-12-31,2018-02-03,11710825,131,532
22156,150,2017-12-12,2017-10-25,11710825,164,1081
22157,140,2009-03-12,2009-02-04,11710825,919,3678
22158,830,2012-01-06,2012-01-07,11710825,524,1121
22159,290,2014-09-17,2014-10-27,11710825,529,3710
22160,770,2014-02-02,2014-01-03,11710825,19,1099
22161,910,2018-09-17,2018-08-01,11710825,745,2361
22162,840,2002-08-17,2002-08-09,11710825,747,1470
22163,210,2017-05-28,2017-06-16,11710825,341,542
22164,200,2012-07-14,2012-07-13,11710825,108,2764
22165,960,2003-03-10,2003-05-04,11710825,486,543
22166,860,2009-04-14,2009-04-15,11710825,770,1086
22167,20,2002-08-29,2002-10-11,11710825,282,1767
22168,520,2001-07-31,2001-08-04,11710825,642,1103
22169,390,2020-11-23,2020-12-08,11710825,310,3504
22170,420,2014-03-10,2014-03-16,11710825,662,17
22171,820,2011-05-08,2011-04-07,11710825,806,1128
22172,750,2016-01-09,2016-02-14,11710825,224,1473
22173,940,2013-02-10,2013-02-15,11710825,159,1132
22174,170,2011-09-02,2011-09-13,11710825,833,2825
22175,20,2014-09-27,2014-09-25,11710825,785,1094
